NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
SLC35A3	1	ENSG00000117620	
RPL36AP45	1	ENSG00000240366	
PEX12P1	1	ENSG00000215418	
RPL36AP48	1	ENSG00000213180	
RPL36AP49	1	ENSG00000243779	
OR6C69P	1	ENSG00000213451	
CPPED1	1	ENSG00000103381	
KBTBD11	1	ENSG00000176595	
HMGN2P39	1	ENSG00000214281	
ASXL1	1	ENSG00000171456	
MAB21L3	1	ENSG00000173212	
HMGN2P38	1	ENSG00000231726	
MAB21L4	1	ENSG00000172478	
HMGN2P36	1	ENSG00000228901	
HMGN2P35	1	ENSG00000232875	
HMGN2P34	1	ENSG00000231471	
CTH	1	ENSG00000116761	
ASXL3	1	ENSG00000141431	
MAB21L1	1	ENSG00000180660	
HMGN2P32	1	ENSG00000213558	
ASXL2	1	ENSG00000143970	
MAB21L2	1	ENSG00000181541	
HMGN2P31	1	ENSG00000214195	
LIFR-AS1	1	ENSG00000244968	
HMGN2P30	1	ENSG00000213721	
RPL36AP50	1	ENSG00000243494	
BCOR	1	ENSG00000183337	
RPL36AP53	1	ENSG00000224664	
RPL36AP54	1	ENSG00000226107	
RPL36AP51	1	ENSG00000242291	
RPL36AP52	1	ENSG00000214925	
OR7E66P	1	ENSG00000243674	
DSG2-AS1	1	ENSG00000264859	
SLC35B3	1	ENSG00000124786	
SLC35B2	1	ENSG00000157593	
IL1RN	1	ENSG00000136689	
SLC35B4	1	ENSG00000205060	
STAG1-DT	1	ENSG00000261758	
SLC35B1	1	ENSG00000121073	
IL23R	1	ENSG00000162594	
OSBPL9P5	1	ENSG00000256285	
CALR4P	1	ENSG00000227742	
OSBPL9P1	1	ENSG00000271389	
ADAMTS16-DT	1	ENSG00000250579	
OSBPL9P2	1	ENSG00000254677	
OSBPL9P3	1	ENSG00000255070	
OSBPL9P4	1	ENSG00000256420	
WDR5B-DT	1	ENSG00000272758	
ARFIP2	1	ENSG00000132254	
ARFIP1	1	ENSG00000164144	
SLC35A5	1	ENSG00000138459	
TANGO6	1	ENSG00000103047	
OR5H7P	1	ENSG00000187900	
IL1R1	1	ENSG00000115594	
SLC35C2	1	ENSG00000080189	
IL1R2	1	ENSG00000115590	
TANGO2	1	ENSG00000183597	
SLC35C1	1	ENSG00000181830	
MIR133A1HG	1	ENSG00000265142	
GSK3B-DT	1	ENSG00000242622	
ARHGAP29-AS1	1	ENSG00000226835	
IL23A	1	ENSG00000110944	
NDUFS5P1	1	ENSG00000218424	
NDUFS5P2	1	ENSG00000234226	
OR3B1P	1	ENSG00000237619	
NDUFS5P3	1	ENSG00000233664	
NDUFS5P4	1	ENSG00000251437	
NDUFS5P5	1	ENSG00000230671	
NDUFS5P6	1	ENSG00000255531	
SLC35D1	1	ENSG00000116704	
SH2D2A	1	ENSG00000027869	
SLC35D3	1	ENSG00000182747	
SLC35D2	1	ENSG00000130958	
OR2AI1P	1	ENSG00000236791	
OTUD4P1	1	ENSG00000118976	
MT1JP	1	ENSG00000255986	
OR7E59P	1	ENSG00000250561	
XCR1	1	ENSG00000173578	
SLC35E1	1	ENSG00000127526	
SLC35E4	1	ENSG00000100036	
SLC35E3	1	ENSG00000175782	
SH2D1A	1	ENSG00000183918	
SH2D1B	1	ENSG00000198574	
PSMA1P1	1	ENSG00000225715	
OR5H5P	1	ENSG00000249321	
IL6-AS1	1	ENSG00000179428	
SLC35F6	1	ENSG00000213699	
SLC35F3	1	ENSG00000183780	
CAB39L	1	ENSG00000102547	
SLC35F2	1	ENSG00000110660	
SLC35F5	1	ENSG00000115084	
MCUB	1	ENSG00000005059	
SLC35F4	1	ENSG00000151812	
SLC25A48-AS1	1	ENSG00000251045	
SLC35F1	1	ENSG00000196376	
SIPA1L2	1	ENSG00000116991	
MRPS31P4	1	ENSG00000250299	
SIPA1L3	1	ENSG00000105738	
MRPS31P5	1	ENSG00000243406	
MRPS31P2	1	ENSG00000232894	
RN7SL309P	1	ENSG00000239356	
TTC39C-AS1	1	ENSG00000264745	
SIPA1L1	1	ENSG00000197555	
SOX5-AS1	1	ENSG00000256120	
H2BC20P	1	ENSG00000261716	
IGHD2-21	1	ENSG00000211912	
ENSG00000252274	1	ENSG00000252274	
RNA5-8SP2	1	ENSG00000200434	
RNA5-8SP5	1	ENSG00000202174	
RNA5-8SP4	1	ENSG00000201966	
RNA5-8SP7	1	ENSG00000200313	
RNA5-8SP6	1	ENSG00000251705	
COX6CP18	1	ENSG00000236041	
COX6CP16	1	ENSG00000270313	
COX6CP17	1	ENSG00000235141	
SLC35G4	1	ENSG00000236396	
COX6CP14	1	ENSG00000239576	
SLC35G3	1	ENSG00000164729	
COX6CP15	1	ENSG00000228092	
COX6CP12	1	ENSG00000234463	
SLC35G6	1	ENSG00000259224	
SLC35G5	1	ENSG00000177710	
COX6CP13	1	ENSG00000234144	
COX6CP10	1	ENSG00000238008	
MT1P3	1	ENSG00000229230	
COX6CP11	1	ENSG00000258668	
SLC35G2	1	ENSG00000168917	
SLC35G1	1	ENSG00000176273	
RN7SL308P	1	ENSG00000243951	
MT1P1	1	ENSG00000213761	
FABP6-AS1	1	ENSG00000247699	
MIR105-2	1	ENSG00000207818	
MIR105-1	1	ENSG00000207957	
C1QTNF12	1	ENSG00000184163	
MPRIPP1	1	ENSG00000214820	
AMER1	1	ENSG00000184675	
RPS3AP9	1	ENSG00000231022	
AMER2	1	ENSG00000165566	
AMER3	1	ENSG00000178171	
RPS3AP5	1	ENSG00000178429	
RPS3AP6	1	ENSG00000234797	
RSF1-IT1	1	ENSG00000255409	
RPS3AP7	1	ENSG00000229965	
RSF1-IT2	1	ENSG00000254985	
RPS3AP8	1	ENSG00000233562	
RGPD6	1	ENSG00000183054	
RPS3AP1	1	ENSG00000233206	
RGPD5	1	ENSG00000015568	
RPS3AP2	1	ENSG00000219027	
RGPD8	1	ENSG00000169629	
RPS3AP3	1	ENSG00000231241	
RPS3AP4	1	ENSG00000259105	
RGPD2	1	ENSG00000185304	
RGPD1	1	ENSG00000187627	
RN7SL307P	1	ENSG00000243338	
AGAP2-AS1	1	ENSG00000255737	
RGPD4	1	ENSG00000196862	
RGPD3	1	ENSG00000153165	
BEGAIN	1	ENSG00000183092	
TCEAL8	1	ENSG00000180964	
TCEAL7	1	ENSG00000182916	
TCEAL6	1	ENSG00000204071	
TCEAL5	1	ENSG00000204065	
ST6GAL2-IT1	1	ENSG00000238250	
TCEAL4	1	ENSG00000133142	
TCEAL3	1	ENSG00000196507	
TCEAL2	1	ENSG00000184905	
TCEAL1	1	ENSG00000172465	
TCEAL9	1	ENSG00000185222	
SVIL	1	ENSG00000197321	
RN7SL306P	1	ENSG00000242241	
SVIP	1	ENSG00000198168	
S100A11P10	1	ENSG00000237275	
IKBKB-DT	1	ENSG00000253408	
SPCS3	1	ENSG00000129128	
SPCS2	1	ENSG00000118363	
SPCS1	1	ENSG00000114902	
SCTR-AS1	1	ENSG00000231013	
MT-RNR2	1	ENSG00000210082	
QPCT	1	ENSG00000115828	
MT-RNR1	1	ENSG00000211459	
AP1B1P2	1	ENSG00000232707	
IGHD2-15	1	ENSG00000211918	
AP1B1P1	1	ENSG00000234479	
SIPA1	1	ENSG00000213445	
SOCS2P2	1	ENSG00000224465	
APOOP5	1	ENSG00000260240	
APOOP4	1	ENSG00000248122	
APOOP3	1	ENSG00000255700	
APOOP2	1	ENSG00000240902	
FGGY-DT	1	ENSG00000224609	
APOOP1	1	ENSG00000270560	
CLEC18C	1	ENSG00000157335	
CLEC18B	1	ENSG00000140839	
RN7SL305P	1	ENSG00000240647	
SOCS2P1	1	ENSG00000237662	
CLEC18A	1	ENSG00000157322	
OR5H15	1	ENSG00000233412	
OR5H14	1	ENSG00000236032	
C3orf62	1	ENSG00000188315	
CSKMT	1	ENSG00000214756	
PBX1-AS1	1	ENSG00000233693	
FPGT	1	ENSG00000254685	
FPGS	1	ENSG00000136877	
IGHVII-33-1	1	ENSG00000254203	
RN7SL304P	1	ENSG00000242688	
CLEC19A	1	ENSG00000261210	
C3orf70	1	ENSG00000187068	
SPECC1L	1	ENSG00000100014	
TIMELESS	1	ENSG00000111602	
IGHV3OR15-7	1	ENSG00000259490	
NUPR2	1	ENSG00000185290	
NUPR1	1	ENSG00000176046	
SNORA48B	1	ENSG00000212214	
RN7SL569P	1	ENSG00000239468	
CD2BP2-DT	1	ENSG00000260219	
CLEC16A	1	ENSG00000038532	
RN7SL303P	1	ENSG00000240116	
C3orf85	1	ENSG00000241224	
PARM1-AS1	1	ENSG00000249717	
CAMSAP1	1	ENSG00000130559	
CAMSAP2	1	ENSG00000118200	
C3orf80	1	ENSG00000180044	
NPC1L1	1	ENSG00000015520	
C3orf84	1	ENSG00000236980	
AMELX	1	ENSG00000125363	
AMELY	1	ENSG00000099721	
RWDD4P1	1	ENSG00000244490	
PNPT1	1	ENSG00000138035	
RWDD4P2	1	ENSG00000175741	
STX17-DT	1	ENSG00000255145	
RN7SL568P	1	ENSG00000239703	
RN7SL302P	1	ENSG00000241246	
CLEC17A	1	ENSG00000187912	
LDLRAD4-AS1	1	ENSG00000267690	
CAMSAP3	1	ENSG00000076826	
DAP	1	ENSG00000112977	
DAO	1	ENSG00000110887	
RN7SL567P	1	ENSG00000240203	
TPBGL-AS1	1	ENSG00000255136	
C3orf22	1	ENSG00000180697	
DBI	1	ENSG00000155368	
CLEC14A	1	ENSG00000176435	
DBH	1	ENSG00000123454	
C3orf20	1	ENSG00000131379	
DBP	1	ENSG00000105516	
RNU6-658P	1	ENSG00000207336	
DBT	1	ENSG00000137992	
OR5H4P	1	ENSG00000248507	
SNORA41B	1	ENSG00000207516	
CTNNA2-AS1	1	ENSG00000229385	
STPG1	1	ENSG00000001460	
C3orf38	1	ENSG00000179021	
STPG3	1	ENSG00000197768	
STPG2	1	ENSG00000163116	
SVOP	1	ENSG00000166111	
DCD	1	ENSG00000161634	
DCC	1	ENSG00000187323	
STPG4	1	ENSG00000239605	
RN7SL566P	1	ENSG00000241983	
TAF9BP1	1	ENSG00000213871	
C3orf33	1	ENSG00000174928	
PARK7P2	1	ENSG00000237631	
DCK	1	ENSG00000156136	
PARK7P1	1	ENSG00000257243	
DCN	1	ENSG00000011465	
C1QTNF9B	1	ENSG00000205863	
TAF9BP2	1	ENSG00000215760	
ZAP70	1	ENSG00000115085	
DCT	1	ENSG00000080166	
RN7SL300P	1	ENSG00000265813	
DCX	1	ENSG00000077279	
OR5H3P	1	ENSG00000249975	
DNASE2	1	ENSG00000105612	
RNU6-657P	1	ENSG00000206631	
ENSG00000230894	1	ENSG00000230894	
DNASE1	1	ENSG00000213918	
HNRNPD-DT	1	ENSG00000272677	
MIR1289-1	1	ENSG00000221763	
SWINGN	1	ENSG00000260910	
MIR1289-2	1	ENSG00000221287	
DDC	1	ENSG00000132437	
C3orf49	1	ENSG00000163632	
CLEC12A	1	ENSG00000172322	
CLEC12B	1	ENSG00000256660	
SNORA1B	1	ENSG00000199405	
DDO	1	ENSG00000203797	
ENSG00000266850	1	ENSG00000266850	
DDN	1	ENSG00000181418	
MTRF1LP1	1	ENSG00000256091	
SNORA18	1	ENSG00000207145	
DDT	1	ENSG00000099977	
SNORA19	1	ENSG00000207468	
ITPRIP-AS1	1	ENSG00000228261	
ENSG00000252218	1	ENSG00000252218	
SNORA15	1	ENSG00000207168	
SNORA12	1	ENSG00000212464	
SNORA13	1	ENSG00000238363	
SNORA10	1	ENSG00000206811	
SNORA11	1	ENSG00000221716	
MTRF1LP2	1	ENSG00000224110	
SNAPC5P1	1	ENSG00000241216	
C3orf52	1	ENSG00000114529	
DEK	1	ENSG00000124795	
C3orf56	1	ENSG00000214324	
DES	1	ENSG00000175084	
RNU6-659P	1	ENSG00000252263	
RN7SL564P	1	ENSG00000240606	
PNPP1	1	ENSG00000228209	
MT-ND6	1	ENSG00000198695	
RALGAPA1P1	1	ENSG00000229419	
LIF-AS1	1	ENSG00000232530	
RPL31P49	1	ENSG00000241680	
MDC1	1	ENSG00000137337	
SNORA40	1	ENSG00000210825	
RPL31P48	1	ENSG00000243164	
MT-ND4	1	ENSG00000198886	
MT-ND5	1	ENSG00000198786	
NEXMIF	1	ENSG00000050030	
LIF-AS2	1	ENSG00000268812	
RPL31P41	1	ENSG00000239261	
RPL31P40	1	ENSG00000253964	
RPL31P43	1	ENSG00000213557	
KLF7-IT1	1	ENSG00000237892	
RPL31P42	1	ENSG00000237083	
MT-ND2	1	ENSG00000198763	
SNORA3B	1	ENSG00000212607	
RPL31P45	1	ENSG00000233318	
MT-ND3	1	ENSG00000198840	
RPL31P44	1	ENSG00000213657	
SNORA3C	1	ENSG00000221719	
MIR4666A	1	ENSG00000266174	
RPL31P47	1	ENSG00000233541	
MIR4666B	1	ENSG00000264090	
MT-ND1	1	ENSG00000198888	
SNORA3A	1	ENSG00000200983	
RPL31P46	1	ENSG00000241170	
KRTAP3-4P	1	ENSG00000226776	
IL4I1	1	ENSG00000104951	
SNORA38	1	ENSG00000200816	
RPL31P50	1	ENSG00000231788	
RN7SL587P	1	ENSG00000240233	
SNORA37	1	ENSG00000207233	
RNU6-412P	1	ENSG00000252243	
SNORA35	1	ENSG00000208839	
TGIF2P1	1	ENSG00000225401	
RNU6-678P	1	ENSG00000252641	
SNORA32	1	ENSG00000206799	
SNORA33	1	ENSG00000200534	
SNORA30	1	ENSG00000206755	
SNORA31	1	ENSG00000199477	
RPL31P38	1	ENSG00000179131	
RPL31P37	1	ENSG00000213302	
RPL31P39	1	ENSG00000213291	
VASH1-DT	1	ENSG00000258569	
RPL31P30	1	ENSG00000230702	
RPL31P32	1	ENSG00000216902	
SNORA2C	1	ENSG00000221491	
RPL31P31	1	ENSG00000239983	
SNORA2A	1	ENSG00000206612	
RPL31P34	1	ENSG00000231359	
SNORA2B	1	ENSG00000207313	
RPL31P33	1	ENSG00000218049	
RPL31P36	1	ENSG00000224545	
RPL31P35	1	ENSG00000232612	
AR	1	ENSG00000169083	
SNORA29	1	ENSG00000206910	
RN7SL320P	1	ENSG00000243900	
SNORA27	1	ENSG00000207051	
SNORA28	1	ENSG00000272533	
SNORA25	1	ENSG00000207112	
RNU6-677P	1	ENSG00000252723	
SNORA26	1	ENSG00000212588	
RN7SL586P	1	ENSG00000241487	
SNORA23	1	ENSG00000201998	
SNORA21	1	ENSG00000199293	
SNORA22	1	ENSG00000206634	
RNU6-411P	1	ENSG00000207180	
CGGBP1	1	ENSG00000163320	
PHC1P1	1	ENSG00000179899	
SNORA20	1	ENSG00000207392	
GRID2IP	1	ENSG00000215045	
SNORA62	5	ENSG00000201157:ENSG00000201542:ENSG00000201980:ENSG00000202363:ENSG00000202374	
SNORA60	1	ENSG00000199266	
DHH	1	ENSG00000139549	
ACTL7A	1	ENSG00000187003	
ACTL7B	1	ENSG00000148156	
FPR1	1	ENSG00000171051	
RPL31P63	1	ENSG00000236735	
RPL31P62	1	ENSG00000235328	
FPR3	1	ENSG00000187474	
FPR2	1	ENSG00000171049	
RPL31P64	1	ENSG00000236425	
SNORA5B	1	ENSG00000200656	
C2CD4D-AS1	1	ENSG00000234614	
C2	1	ENSG00000166278	
SNORA5C	1	ENSG00000201772	
C3	1	ENSG00000125730	
DYNC2LI1	1	ENSG00000138036	
SNORA5A	1	ENSG00000206838	
C5	1	ENSG00000106804	
C6	1	ENSG00000039537	
C7	1	ENSG00000112936	
C9	1	ENSG00000113600	
RNU6-414P	1	ENSG00000200575	
SNORA58	1	ENSG00000249020	
SNORA56	1	ENSG00000206693	
SNORA57	1	ENSG00000206597	
SNORA54	1	ENSG00000207008	
SNORA55	1	ENSG00000201457	
LEMD1-DT	1	ENSG00000224717	
SNORA52	1	ENSG00000199785	
SNORA53	1	ENSG00000212443	
RPL31P59	1	ENSG00000240364	
SNORA51	1	ENSG00000271798	
PERPP1	1	ENSG00000237653	
PES1P1	1	ENSG00000248191	
PERPP2	1	ENSG00000228998	
PES1P2	1	ENSG00000229268	
SEMA6A-AS1	1	ENSG00000248445	
SEMA6A-AS2	1	ENSG00000249167	
RPL31P52	1	ENSG00000219355	
RPL31P51	1	ENSG00000213470	
RPL31P54	1	ENSG00000229865	
RPL31P53	1	ENSG00000225352	
RPL31P56	1	ENSG00000240760	
CP	1	ENSG00000047457	
RPL31P58	1	ENSG00000243053	
ENSG00000227463	1	ENSG00000227463	
RPL31P57	1	ENSG00000256358	
CS	1	ENSG00000062485	
SNORA49	1	ENSG00000208892	
RPL31P61	1	ENSG00000243297	
ENSG00000252404	1	ENSG00000252404	
RPL31P60	1	ENSG00000239988	
SNORA47	1	ENSG00000238961	
SNORA48	1	ENSG00000209582	
RNU6-679P	1	ENSG00000212305	
RNU6-413P	1	ENSG00000206842	
SNORA46	1	ENSG00000207493	
RN7SL584P	1	ENSG00000239471	
DMRTC1B	1	ENSG00000184911	
SNORA41	1	ENSG00000207406	
HISLA	1	ENSG00000258867	
SNORA84	1	ENSG00000239183	
LRSAM1	1	ENSG00000148356	
SNORA81	1	ENSG00000221420	
DCAF13P3	1	ENSG00000259378	
DCAF13P2	1	ENSG00000250816	
RNF185-AS1	1	ENSG00000254835	
RPLP1	1	ENSG00000137818	
RPLP0	1	ENSG00000089157	
QPRT	1	ENSG00000103485	
DCAF13P1	1	ENSG00000242562	
ECSIT	1	ENSG00000130159	
SNORA7B	1	ENSG00000207088	
IGLV2-33	1	ENSG00000211656	
SNORA7A	1	ENSG00000207496	
IGLV2-34	1	ENSG00000253120	
RPLP2	1	ENSG00000177600	
SNORA79	1	ENSG00000221303	
RN7SL583P	1	ENSG00000239504	
SNORA77	1	ENSG00000221643	
SNORA74	1	ENSG00000272025	
RNU6-674P	1	ENSG00000200701	
SNORA75	2	ENSG00000206885:ENSG00000212620	
SNORA72	7	ENSG00000207084:ENSG00000206901:ENSG00000201898:ENSG00000200355:ENSG00000207249:ENSG00000201944:ENSG00000207067	
SNORA70	15	ENSG00000206661:ENSG00000207244:ENSG00000251925:ENSG00000207165:ENSG00000207098:ENSG00000202379:ENSG00000201376:ENSG00000206958:ENSG00000251796:ENSG00000252258:ENSG00000200237:ENSG00000202389:ENSG00000206886:ENSG00000201945:ENSG00000253042	
ACTL6B	1	ENSG00000077080	
ACTL6A	1	ENSG00000136518	
SIRT4	1	ENSG00000089163	
SIRT5	1	ENSG00000124523	
SIRT6	1	ENSG00000077463	
SIRT7	1	ENSG00000187531	
F2	1	ENSG00000180210	
SIRT1	1	ENSG00000096717	
F3	1	ENSG00000117525	
BIVM-ERCC5	1	ENSG00000270181	
SIRT2	1	ENSG00000068903	
ELAPOR2	1	ENSG00000164659	
ELAPOR1	1	ENSG00000116299	
SIRT3	1	ENSG00000142082	
F5	1	ENSG00000198734	
F7	1	ENSG00000057593	
F8	1	ENSG00000185010	
F9	1	ENSG00000101981	
BDH2	1	ENSG00000164039	
BDH1	1	ENSG00000161267	
CDC42EP5	1	ENSG00000167617	
TGIF2LX	1	ENSG00000153779	
CDC42EP4	1	ENSG00000179604	
CDC42EP3	1	ENSG00000163171	
TGIF2LY	1	ENSG00000176679	
OR10AK1P	1	ENSG00000254807	
CDC42EP2	1	ENSG00000149798	
SNORA69	1	ENSG00000206622	
CDC42EP1	1	ENSG00000128283	
SNORA68	1	ENSG00000207166	
SNORA65	1	ENSG00000201302	
RNU6-673P	1	ENSG00000201954	
DLD	1	ENSG00000091140	
SNORA66	1	ENSG00000207523	
RN7SL582P	1	ENSG00000241156	
MDFI	1	ENSG00000112559	
SNORA63	2	ENSG00000200320:ENSG00000199552	
SNORA64	1	ENSG00000207405	
RPL31P26	1	ENSG00000241281	
FH	1	ENSG00000091483	
RPL31P29	1	ENSG00000231316	
RPL31P28	1	ENSG00000219863	
ARL14EPL	1	ENSG00000268223	
RPL31P21	1	ENSG00000241400	
RPL31P20	1	ENSG00000229756	
CCNDBP1	1	ENSG00000166946	
RPL31P23	1	ENSG00000244740	
RPL31P22	1	ENSG00000227433	
RPL31P25	1	ENSG00000242768	
RPL31P24	1	ENSG00000241853	
HLA-DMA	1	ENSG00000204257	
SNORA9B	1	ENSG00000206897	
HLA-DMB	1	ENSG00000242574	
OR6C71P	1	ENSG00000203408	
GGT2P	1	ENSG00000133475	
DMD	1	ENSG00000198947	
CSMD3	1	ENSG00000164796	
CSMD2	1	ENSG00000121904	
GC	1	ENSG00000145321	
RNU6-410P	1	ENSG00000252815	
CSMD1	1	ENSG00000183117	
RN7SL581P	1	ENSG00000242657	
RPL31P16	1	ENSG00000233159	
RPL31P15	1	ENSG00000232430	
RPL31P18	1	ENSG00000213849	
RPL31P17	1	ENSG00000235225	
MDH1	1	ENSG00000014641	
GK	1	ENSG00000198814	
MDH2	1	ENSG00000146701	
RPL31P19	1	ENSG00000227309	
RPL31P10	1	ENSG00000213942	
HNRNPUL2-BSCL2	1	ENSG00000234857	
RPL31P12	1	ENSG00000227207	
RPL31P11	1	ENSG00000213075	
RPL31P14	1	ENSG00000237930	
RPL31P13	1	ENSG00000228646	
TTLL7	1	ENSG00000137941	
TTLL6	1	ENSG00000170703	
TTLL5	1	ENSG00000119685	
TTLL4	1	ENSG00000135912	
OR6C72P	1	ENSG00000205331	
TTLL3	1	ENSG00000214021	
TTLL2	1	ENSG00000120440	
TTLL1	1	ENSG00000100271	
OR9R1P	1	ENSG00000224622	
GGT3P	1	ENSG00000197421	
TTLL9	1	ENSG00000131044	
RNU6-675P	1	ENSG00000206963	
TTLL8	1	ENSG00000138892	
RN7SL580P	1	ENSG00000240641	
RNU6-670P	1	ENSG00000201182	
IFNA22P	1	ENSG00000224416	
HP	1	ENSG00000257017	
HR	1	ENSG00000168453	
SRI-AS1	1	ENSG00000254003	
HPGDS	1	ENSG00000163106	
OR6C73P	1	ENSG00000257414	
ABCB10P4	1	ENSG00000260053	
ABCB10P3	1	ENSG00000261524	
PABPC4L	1	ENSG00000254535	
HLA-DOA	1	ENSG00000204252	
HLA-DOB	1	ENSG00000241106	
IK	1	ENSG00000113141	
VPS33A	1	ENSG00000139719	
FRMD3-AS1	1	ENSG00000229109	
VPS33B	1	ENSG00000184056	
LONRF2P4	1	ENSG00000258415	
PIGBOS1	1	ENSG00000225973	
LONRF2P3	1	ENSG00000258420	
LONRF2P2	1	ENSG00000233905	
LONRF2P1	1	ENSG00000266605	
NSMAF	1	ENSG00000035681	
EXOSC10-AS1	1	ENSG00000230337	
ART2BP	1	ENSG00000237408	
ECSCR	1	ENSG00000249751	
DPT	1	ENSG00000143196	
IGLV2-11	1	ENSG00000211668	
IGLV2-14	1	ENSG00000211666	
IGLV2-18	1	ENSG00000211664	
RNU6-672P	1	ENSG00000206638	
MDN1	1	ENSG00000112159	
KL	1	ENSG00000133116	
NOP53-AS1	1	ENSG00000269656	
DR1	1	ENSG00000117505	
BDNF	1	ENSG00000176697	
KIAA1328P1	1	ENSG00000241671	
KY	1	ENSG00000174611	
ZC3HC1	1	ENSG00000091732	
SNORA80C	1	ENSG00000199787	
SNORA80D	1	ENSG00000207217	
SNORA80E	1	ENSG00000207475	
IGLV2-23	1	ENSG00000211660	
MDM2	1	ENSG00000135679	
HLA-DRA	1	ENSG00000204287	
MDM4	1	ENSG00000198625	
IGLV2-28	1	ENSG00000253451	
SNORA80A	1	ENSG00000200792	
MDM1	1	ENSG00000111554	
SNORA80B	1	ENSG00000206633	
SH2D4A	1	ENSG00000104611	
SH2D4B	1	ENSG00000178217	
GGT8P	1	ENSG00000236969	
MIR4662B	1	ENSG00000263735	
WHSC1L2P	1	ENSG00000267253	
MAGOH2P	1	ENSG00000264176	
MB	1	ENSG00000198125	
DSE	1	ENSG00000111817	
MDP1	1	ENSG00000213920	
HSPA2-AS1	1	ENSG00000259116	
SPG11	1	ENSG00000104133	
DSP	1	ENSG00000096696	
DST	1	ENSG00000151914	
SH2D3A	1	ENSG00000125731	
GOLPH3-DT	1	ENSG00000272086	
SH2D3C	1	ENSG00000095370	
VPS37C	1	ENSG00000167987	
CALM2P4	1	ENSG00000233662	
VPS37D	1	ENSG00000176428	
CALM2P3	1	ENSG00000215482	
VPS37A	1	ENSG00000155975	
CALM2P2	1	ENSG00000229097	
VPS37B	1	ENSG00000139722	
CALM2P1	1	ENSG00000267170	
VPS26BP1	1	ENSG00000224895	
IL6RP1	1	ENSG00000234910	
BDP1	1	ENSG00000145734	
DTL	1	ENSG00000143476	
OSTM1-AS1	1	ENSG00000225174	
RNFT2	1	ENSG00000135119	
IFNA20P	1	ENSG00000226393	
COL15A1	1	ENSG00000204291	
HSD17B14	1	ENSG00000087076	
HSD17B13	1	ENSG00000170509	
HSD17B12	1	ENSG00000149084	
HSD17B11	1	ENSG00000198189	
HSD17B10	1	ENSG00000072506	
RNFT1	1	ENSG00000189050	
SLITRK2	1	ENSG00000185985	
SLITRK1	1	ENSG00000178235	
SLITRK4	1	ENSG00000179542	
SLITRK3	1	ENSG00000121871	
SLITRK6	1	ENSG00000184564	
SLITRK5	1	ENSG00000165300	
LINGO2	1	ENSG00000174482	
LINGO1	1	ENSG00000169783	
DUT	1	ENSG00000128951	
LINGO4	1	ENSG00000213171	
LINGO3	1	ENSG00000220008	
PDCD6-DT	1	ENSG00000248925	
MAGOH3P	1	ENSG00000270975	
PC	1	ENSG00000173599	
SLAMF6P1	1	ENSG00000227243	
NECTIN1-DT	1	ENSG00000254854	
PABPC1L	1	ENSG00000101104	
MDGA2	1	ENSG00000139915	
MDGA1	1	ENSG00000112139	
SPG21	1	ENSG00000090487	
VPS35L	1	ENSG00000103544	
SLC35C2P1	1	ENSG00000223498	
DHFR2	1	ENSG00000178700	
RETREG3	1	ENSG00000141699	
RGSL1	1	ENSG00000121446	
TXNDC11	1	ENSG00000153066	
TXNDC12	1	ENSG00000117862	
TXNDC15	1	ENSG00000113621	
TXNDC16	1	ENSG00000087301	
TXNDC17	1	ENSG00000129235	
ALDH1A2-AS1	1	ENSG00000259285	
SLC34A3	1	ENSG00000198569	
HNRNPCP10	1	ENSG00000215054	
SLC34A2	1	ENSG00000157765	
CAPNS1P1	1	ENSG00000215874	
SLC34A1	1	ENSG00000131183	
TIMD4	1	ENSG00000145850	
DLEC1P1	1	ENSG00000230123	
MDS2	1	ENSG00000197880	
OR5E1P	1	ENSG00000170688	
DXO	1	ENSG00000204348	
TMEM72-AS1	1	ENSG00000224812	
RNF11P1	1	ENSG00000213110	
EPHA10	1	ENSG00000183317	
RNF11P2	1	ENSG00000227563	
KIF9-AS1	1	ENSG00000227398	
C1orf21-DT	1	ENSG00000271387	
MST1R	1	ENSG00000164078	
GEMIN7P1	1	ENSG00000225238	
MST1L	1	ENSG00000186715	
SLC2A1-DT	1	ENSG00000227533	
OSGEP	1	ENSG00000092094	
SI	1	ENSG00000090402	
SWI5	1	ENSG00000175854	
DYM	1	ENSG00000141627	
NSMCE1-DT	1	ENSG00000245888	
ACTR1AP1	1	ENSG00000233370	
TF	1	ENSG00000091513	
TG	1	ENSG00000042832	
TH	1	ENSG00000180176	
HDHD5-AS1	1	ENSG00000185837	
EPCAM-DT	1	ENSG00000234690	
RETREG2	1	ENSG00000144567	
RETREG1	1	ENSG00000154153	
AKAP13-AS1	1	ENSG00000259367	
PCSK2	1	ENSG00000125851	
PCSK1	1	ENSG00000175426	
SLC7A14	1	ENSG00000013293	
SLC7A13	1	ENSG00000164893	
PCSK9	1	ENSG00000169174	
SLC7A11	1	ENSG00000151012	
PCSK7	1	ENSG00000160613	
SLC7A10	1	ENSG00000130876	
PCSK6	1	ENSG00000140479	
PCSK5	1	ENSG00000099139	
PCSK4	1	ENSG00000115257	
CLYBL	1	ENSG00000125246	
GGTA1	1	ENSG00000204136	
VDAC1P13	1	ENSG00000232526	
VDAC1P12	1	ENSG00000227254	
GNGT1	1	ENSG00000127928	
VDAC1P11	1	ENSG00000237679	
